db_id,record_id,table_name,column_name,column_type,cryptic_name,cryptic_reason,coded_value
doi_10.5061_dryad.6hdr7sr92,doi:10.5061/dryad.6hdr7sr92,admix_data_k3_locality_data_added_with_mean_ancestry,Locality,text,False,,False
doi_10.5061_dryad.6hdr7sr92,doi:10.5061/dryad.6hdr7sr92,admix_data_k3_locality_data_added_with_mean_ancestry,distance_km,number,False,,False
doi_10.5061_dryad.6hdr7sr92,doi:10.5061/dryad.6hdr7sr92,admix_data_k3_locality_data_added_with_mean_ancestry,ancestry_D.psarodes,number,False,,False
doi_10.5061_dryad.6hdr7sr92,doi:10.5061/dryad.6hdr7sr92,admix_data_k3_locality_data_added_with_mean_ancestry,nSamples,number,False,,False
doi_10.5061_dryad.6hdr7sr92,doi:10.5061/dryad.6hdr7sr92,PhenoCline_sample_data_n_109_new,ID,text,False,,False
doi_10.5061_dryad.6hdr7sr92,doi:10.5061/dryad.6hdr7sr92,PhenoCline_sample_data_n_109_new,Locality_new,text,False,,False
doi_10.5061_dryad.6hdr7sr92,doi:10.5061/dryad.6hdr7sr92,PhenoCline_sample_data_n_109_new,pc.values.PC1,number,False,,False
doi_10.5061_dryad.6hdr7sr92,doi:10.5061/dryad.6hdr7sr92,Fst_groups_III,ID,text,False,,False
doi_10.5061_dryad.6hdr7sr92,doi:10.5061/dryad.6hdr7sr92,Fst_groups_III,Location,text,False,,False
doi_10.5061_dryad.6hdr7sr92,doi:10.5061/dryad.6hdr7sr92,Fst_groups_III,group,text,False,,False
doi_10.5061_dryad.6hdr7sr92,doi:10.5061/dryad.6hdr7sr92,Fst_groups_III,Fst_group,text,False,,False
doi_10.5061_dryad.6hdr7sr92,doi:10.5061/dryad.6hdr7sr92,Fst_groups_III,plot_order,number,False,,False
doi_10.5061_dryad.6hdr7srck,doi:10.5061/dryad.6hdr7srck,abiotic_dissolution_Mtrossulus_Mcalifornianus,shell.number,number,False,,False
doi_10.5061_dryad.6hdr7srck,doi:10.5061/dryad.6hdr7srck,abiotic_dissolution_Mtrossulus_Mcalifornianus,treatment,text,False,,False
doi_10.5061_dryad.6hdr7srck,doi:10.5061/dryad.6hdr7srck,abiotic_dissolution_Mtrossulus_Mcalifornianus,G,number,True,very_short,False
doi_10.5061_dryad.6hdr7srck,doi:10.5061/dryad.6hdr7srck,abiotic_dissolution_Mtrossulus_Mcalifornianus,OmegaAragonite,number,False,,False
doi_10.5061_dryad.6hdr7srck,doi:10.5061/dryad.6hdr7srck,abiotic_dissolution_Mtrossulus_Mcalifornianus,duration,number,False,,False
doi_10.5061_dryad.6hdr7srck,doi:10.5061/dryad.6hdr7srck,abiotic_dissolution_Mtrossulus_Mcalifornianus,shell.wt,number,False,,False
doi_10.5061_dryad.6hdr7srck,doi:10.5061/dryad.6hdr7srck,abiotic_dissolution_Mtrossulus_Mcalifornianus,shell.length,number,False,,False
doi_10.5061_dryad.6t1g1jx88,doi:10.5061/dryad.6t1g1jx88,2023_crop_data,Sno,number,True,very_short,False
doi_10.5061_dryad.6t1g1jx88,doi:10.5061/dryad.6t1g1jx88,2023_crop_data,Site,text,False,,False
doi_10.5061_dryad.6t1g1jx88,doi:10.5061/dryad.6t1g1jx88,2023_crop_data,Helper_ID,text,False,,False
doi_10.5061_dryad.6t1g1jx88,doi:10.5061/dryad.6t1g1jx88,2023_crop_data,Field_no,number,False,,False
doi_10.5061_dryad.6t1g1jx88,doi:10.5061/dryad.6t1g1jx88,2023_crop_data,Plot_no,number,False,,False
doi_10.5061_dryad.6t1g1jx88,doi:10.5061/dryad.6t1g1jx88,2023_crop_data,Crop,text,False,,False
doi_10.5061_dryad.6t1g1jx88,doi:10.5061/dryad.6t1g1jx88,2023_crop_data,Water_treatment,text,False,,False
doi_10.5061_dryad.6t1g1jx88,doi:10.5061/dryad.6t1g1jx88,2023_crop_data,Irrigation_times,number,False,,False
doi_10.5061_dryad.6t1g1jx88,doi:10.5061/dryad.6t1g1jx88,2023_crop_data,Average_leaves_40,number,False,,False
doi_10.5061_dryad.6t1g1jx88,doi:10.5061/dryad.6t1g1jx88,2023_crop_data,Average_leaves_50,number,False,,False
doi_10.5061_dryad.6t1g1jx88,doi:10.5061/dryad.6t1g1jx88,2023_crop_data,Average_leaves_60,number,False,,False
doi_10.5061_dryad.6t1g1jx88,doi:10.5061/dryad.6t1g1jx88,2023_crop_data,Average_leaves_70,number,False,,False
doi_10.5061_dryad.6t1g1jx88,doi:10.5061/dryad.6t1g1jx88,2023_crop_data,Average_leaves_80,number,False,,False
doi_10.5061_dryad.6t1g1jx88,doi:10.5061/dryad.6t1g1jx88,2023_crop_data,Average_leaves_90,number,False,,False
doi_10.5061_dryad.6t1g1jx88,doi:10.5061/dryad.6t1g1jx88,2023_crop_data,Average_leaves_100,number,False,,False
doi_10.5061_dryad.6t1g1jx88,doi:10.5061/dryad.6t1g1jx88,2023_crop_data,Average_leaves_110,number,False,,False
doi_10.5061_dryad.6t1g1jx88,doi:10.5061/dryad.6t1g1jx88,2023_crop_data,Average_leaves_120,number,False,,False
doi_10.5061_dryad.6t1g1jx88,doi:10.5061/dryad.6t1g1jx88,2023_crop_data,Average_height_50,number,False,,False
doi_10.5061_dryad.6t1g1jx88,doi:10.5061/dryad.6t1g1jx88,2023_crop_data,Average_height_60,number,False,,False
doi_10.5061_dryad.6t1g1jx88,doi:10.5061/dryad.6t1g1jx88,2023_crop_data,Average_height_70,number,False,,False
doi_10.5061_dryad.6t1g1jx88,doi:10.5061/dryad.6t1g1jx88,2023_crop_data,Average_height_80,number,False,,False
doi_10.5061_dryad.6t1g1jx88,doi:10.5061/dryad.6t1g1jx88,2023_crop_data,Average_height_90,number,False,,False
doi_10.5061_dryad.6t1g1jx88,doi:10.5061/dryad.6t1g1jx88,2023_crop_data,Average_height_100,number,False,,False
doi_10.5061_dryad.6t1g1jx88,doi:10.5061/dryad.6t1g1jx88,2023_crop_data,Average_height_110,number,False,,False
doi_10.5061_dryad.6t1g1jx88,doi:10.5061/dryad.6t1g1jx88,2023_crop_data,Average_height_120,number,False,,False
doi_10.5061_dryad.6t1g1jx88,doi:10.5061/dryad.6t1g1jx88,2023_crop_data,Average_height_130,number,False,,False
doi_10.5061_dryad.6t1g1jx88,doi:10.5061/dryad.6t1g1jx88,2023_crop_data,Average_height_140,number,False,,False
doi_10.5061_dryad.6t1g1jx88,doi:10.5061/dryad.6t1g1jx88,2023_crop_data,Flowering_plants_63,number,False,,False
doi_10.5061_dryad.6t1g1jx88,doi:10.5061/dryad.6t1g1jx88,2023_crop_data,Flowering_plants_74,number,False,,False
doi_10.5061_dryad.6t1g1jx88,doi:10.5061/dryad.6t1g1jx88,2023_crop_data,Plants_pods_74,number,False,,False
doi_10.5061_dryad.6t1g1jx88,doi:10.5061/dryad.6t1g1jx88,2023_crop_data,Flowering_plants_84,number,False,,False
doi_10.5061_dryad.6t1g1jx88,doi:10.5061/dryad.6t1g1jx88,2023_crop_data,Plants_pods_84,number,False,,False
doi_10.5061_dryad.6t1g1jx88,doi:10.5061/dryad.6t1g1jx88,2023_crop_data,Flowering_plants_90,number,False,,False
doi_10.5061_dryad.6t1g1jx88,doi:10.5061/dryad.6t1g1jx88,2023_crop_data,Plants_pods_90,number,False,,False
doi_10.5061_dryad.6t1g1jx88,doi:10.5061/dryad.6t1g1jx88,2023_crop_data,Flowering_plants_95,number,False,,False
doi_10.5061_dryad.6t1g1jx88,doi:10.5061/dryad.6t1g1jx88,2023_crop_data,Plants_pods_95,number,False,,False
doi_10.5061_dryad.6t1g1jx88,doi:10.5061/dryad.6t1g1jx88,2023_crop_data,Flowering_plants_97,number,False,,False
doi_10.5061_dryad.6t1g1jx88,doi:10.5061/dryad.6t1g1jx88,2023_crop_data,Plants_pods_97,number,False,,False
doi_10.5061_dryad.6t1g1jx88,doi:10.5061/dryad.6t1g1jx88,2023_crop_data,Flowering_plants_103,number,False,,False
doi_10.5061_dryad.6t1g1jx88,doi:10.5061/dryad.6t1g1jx88,2023_crop_data,Plants_pods_103,number,False,,False
doi_10.5061_dryad.6t1g1jx88,doi:10.5061/dryad.6t1g1jx88,2023_crop_data,Flowering_plants_108,number,False,,False
doi_10.5061_dryad.6t1g1jx88,doi:10.5061/dryad.6t1g1jx88,2023_crop_data,Plants_pods_108,number,False,,False
doi_10.5061_dryad.6t1g1jx88,doi:10.5061/dryad.6t1g1jx88,2023_crop_data,Flowering_plants_112,number,False,,False
doi_10.5061_dryad.6t1g1jx88,doi:10.5061/dryad.6t1g1jx88,2023_crop_data,Flowering_plants_119,number,False,,False
doi_10.5061_dryad.6t1g1jx88,doi:10.5061/dryad.6t1g1jx88,2023_crop_data,Plants_pods_119,number,False,,False
doi_10.5061_dryad.6t1g1jx88,doi:10.5061/dryad.6t1g1jx88,2023_crop_data,Flowering_plants_125,number,False,,False
doi_10.5061_dryad.6t1g1jx88,doi:10.5061/dryad.6t1g1jx88,2023_crop_data,Flowering_plants_133,number,False,,False
doi_10.5061_dryad.6t1g1jx88,doi:10.5061/dryad.6t1g1jx88,2023_crop_data,Flowering_plants_139,number,False,,False
doi_10.5061_dryad.6t1g1jx88,doi:10.5061/dryad.6t1g1jx88,2023_crop_data,Survival,number,False,,False
doi_10.5061_dryad.6t1g1jx88,doi:10.5061/dryad.6t1g1jx88,2023_crop_data,Average_leaf_length_80_days,number,False,,False
doi_10.5061_dryad.6t1g1jx88,doi:10.5061/dryad.6t1g1jx88,2023_crop_data,Average_leaf_length_90_days,number,False,,False
doi_10.5061_dryad.6t1g1jx88,doi:10.5061/dryad.6t1g1jx88,2023_crop_data,Average_leaf_length_100_days,number,False,,False
doi_10.5061_dryad.6t1g1jx88,doi:10.5061/dryad.6t1g1jx88,2023_crop_data,Average_leaf_length_110_days,number,False,,False
doi_10.5061_dryad.6t1g1jx88,doi:10.5061/dryad.6t1g1jx88,2023_crop_data,Average_leaf_length_120_days,number,False,,False
doi_10.5061_dryad.6t1g1jx88,doi:10.5061/dryad.6t1g1jx88,2023_crop_data,Average_leaf_breadth_80_days,number,False,,False
doi_10.5061_dryad.6t1g1jx88,doi:10.5061/dryad.6t1g1jx88,2023_crop_data,Average_leaf_breadth_90_days,number,False,,False
doi_10.5061_dryad.6t1g1jx88,doi:10.5061/dryad.6t1g1jx88,2023_crop_data,Average_leaf_breadth_100_days,number,False,,False
doi_10.5061_dryad.6t1g1jx88,doi:10.5061/dryad.6t1g1jx88,2023_crop_data,Average_leaf_breadth_110_days,number,False,,False
doi_10.5061_dryad.6t1g1jx88,doi:10.5061/dryad.6t1g1jx88,2023_crop_data,Average_leaf_breadth_120_days,number,False,,False
doi_10.5061_dryad.6t1g1jx88,doi:10.5061/dryad.6t1g1jx88,2023_crop_data,Average_stem_thickness_70_days,number,False,,False
doi_10.5061_dryad.6t1g1jx88,doi:10.5061/dryad.6t1g1jx88,2023_crop_data,Average_stem_thickness_80_days,number,False,,False
doi_10.5061_dryad.6t1g1jx88,doi:10.5061/dryad.6t1g1jx88,2023_crop_data,Average_stem_thickness_90_days,number,False,,False
doi_10.5061_dryad.6t1g1jx88,doi:10.5061/dryad.6t1g1jx88,2023_crop_data,Average_stem_thickness_100_days,number,False,,False
doi_10.5061_dryad.6t1g1jx88,doi:10.5061/dryad.6t1g1jx88,2023_crop_data,Average_stem_thickness_110_days,number,False,,False
doi_10.5061_dryad.6t1g1jx88,doi:10.5061/dryad.6t1g1jx88,2023_crop_data,Average_stem_thickness_120_days,number,False,,False
doi_10.5061_dryad.6t1g1jx88,doi:10.5061/dryad.6t1g1jx88,2023_crop_data,Average_stem_thickness_130_days,number,False,,False
doi_10.5061_dryad.6t1g1jx88,doi:10.5061/dryad.6t1g1jx88,2023_crop_data,Average_stem_thickness_140_days,number,False,,False
doi_10.5061_dryad.6t1g1jx88,doi:10.5061/dryad.6t1g1jx88,2023_crop_data,Average_no_of_pods_per_plant_100,number,False,,False
doi_10.5061_dryad.6t1g1jx88,doi:10.5061/dryad.6t1g1jx88,2023_crop_data,Average_pod_height_100,number,False,,False
doi_10.5061_dryad.6t1g1jx88,doi:10.5061/dryad.6t1g1jx88,2023_crop_data,Average_no_of_seeds_per_pod_100,number,False,,False
doi_10.5061_dryad.6t1g1jx88,doi:10.5061/dryad.6t1g1jx88,2023_crop_data,Average_weight_of_pod_100,number,False,,False
doi_10.5061_dryad.6t1g1jx88,doi:10.5061/dryad.6t1g1jx88,2023_crop_data,Average_fresh_weight_above_ground_100,number,False,,False
doi_10.5061_dryad.6t1g1jx88,doi:10.5061/dryad.6t1g1jx88,2023_crop_data,Average_fresh_weight_belowground_100,number,False,,False
doi_10.5061_dryad.6t1g1jx88,doi:10.5061/dryad.6t1g1jx88,2023_crop_data,Average_no_of_pods_per_plant_110,number,False,,False
doi_10.5061_dryad.6t1g1jx88,doi:10.5061/dryad.6t1g1jx88,2023_crop_data,Average_pod_height_110,number,False,,False
doi_10.5061_dryad.6t1g1jx88,doi:10.5061/dryad.6t1g1jx88,2023_crop_data,Average_no_of_seeds_per_pod_110,number,False,,False
doi_10.5061_dryad.6t1g1jx88,doi:10.5061/dryad.6t1g1jx88,2023_crop_data,Average_weight_of_pod_110,number,False,,False
doi_10.5061_dryad.6t1g1jx88,doi:10.5061/dryad.6t1g1jx88,2023_crop_data,Average fresh weight above ground_110,number,False,,False
doi_10.5061_dryad.6t1g1jx88,doi:10.5061/dryad.6t1g1jx88,2023_crop_data,Average fresh weight belowground 110 days,number,False,,False
doi_10.5061_dryad.6t1g1jx88,doi:10.5061/dryad.6t1g1jx88,2023_crop_data,Average_no_of_pods_per_plant_120,number,False,,False
doi_10.5061_dryad.6t1g1jx88,doi:10.5061/dryad.6t1g1jx88,2023_crop_data,Average_pod_height_120,number,False,,False
doi_10.5061_dryad.6t1g1jx88,doi:10.5061/dryad.6t1g1jx88,2023_crop_data,Average_no_of_seeds_per_pod_120,number,False,,False
doi_10.5061_dryad.6t1g1jx88,doi:10.5061/dryad.6t1g1jx88,2023_crop_data,Average weight of pod 120 days,number,False,,False
doi_10.5061_dryad.6t1g1jx88,doi:10.5061/dryad.6t1g1jx88,2023_crop_data,Average fresh weight above ground 120 days,number,False,,False
doi_10.5061_dryad.6t1g1jx88,doi:10.5061/dryad.6t1g1jx88,2023_crop_data,Average fresh weight belowground 120 days,number,False,,False
doi_10.5061_dryad.6t1g1jx88,doi:10.5061/dryad.6t1g1jx88,2023_crop_data,Average_no_of_pods_per_plant_130,number,False,,False
doi_10.5061_dryad.6t1g1jx88,doi:10.5061/dryad.6t1g1jx88,2023_crop_data,Average_pod_height_130,number,False,,False
doi_10.5061_dryad.6t1g1jx88,doi:10.5061/dryad.6t1g1jx88,2023_crop_data,Average_no_of_seeds_per_pod_130,number,False,,False
doi_10.5061_dryad.6t1g1jx88,doi:10.5061/dryad.6t1g1jx88,2023_crop_data,Average weight of pod 130 days,number,False,,False
doi_10.5061_dryad.6t1g1jx88,doi:10.5061/dryad.6t1g1jx88,2023_crop_data,Average fresh weight above ground 130 days,number,False,,False
doi_10.5061_dryad.6t1g1jx88,doi:10.5061/dryad.6t1g1jx88,2023_crop_data,Average fresh weight belowground 130 days,number,False,,False
doi_10.5061_dryad.6t1g1jx88,doi:10.5061/dryad.6t1g1jx88,2023_crop_data,Average_no_of_pods_per_plant_140,number,False,,False
doi_10.5061_dryad.6t1g1jx88,doi:10.5061/dryad.6t1g1jx88,2023_crop_data,Average_pod_height_140,number,False,,False
doi_10.5061_dryad.6t1g1jx88,doi:10.5061/dryad.6t1g1jx88,2023_crop_data,Average_no_of_seeds_per_pod_140,number,False,,False
doi_10.5061_dryad.6t1g1jx88,doi:10.5061/dryad.6t1g1jx88,2023_crop_data,Average weight of pod 140 days,number,False,,False
doi_10.5061_dryad.6t1g1jx88,doi:10.5061/dryad.6t1g1jx88,2023_crop_data,Average fresh weight above ground 140 days,number,False,,False
doi_10.5061_dryad.6t1g1jx88,doi:10.5061/dryad.6t1g1jx88,2023_crop_data,Average fresh weight belowground 140 days,number,False,,False
doi_10.5061_dryad.6t1g1jx88,doi:10.5061/dryad.6t1g1jx88,2023_crop_data,Average dry weight above ground 120 days,number,False,,False
doi_10.5061_dryad.6t1g1jx88,doi:10.5061/dryad.6t1g1jx88,2023_crop_data,Average dry weight below ground 120 days,number,False,,False
doi_10.5061_dryad.6t1g1jx88,doi:10.5061/dryad.6t1g1jx88,2023_crop_data,Average dry weight above ground 130 days,number,False,,False
doi_10.5061_dryad.6t1g1jx88,doi:10.5061/dryad.6t1g1jx88,2023_crop_data,Average dry weight below ground 130 days,number,False,,False
doi_10.5061_dryad.6t1g1jx88,doi:10.5061/dryad.6t1g1jx88,2023_crop_data,Average dry weight above ground 140 days,number,False,,False
doi_10.5061_dryad.6t1g1jx88,doi:10.5061/dryad.6t1g1jx88,2023_crop_data,Average dry weight below ground 140 days,number,False,,False
doi_10.5061_dryad.6t1g1jx88,doi:10.5061/dryad.6t1g1jx88,2023_crop_data,Total weight of pods 100 days,number,False,,False
doi_10.5061_dryad.6t1g1jx88,doi:10.5061/dryad.6t1g1jx88,2023_crop_data,Total weight of pods 110 days,number,False,,False
doi_10.5061_dryad.6t1g1jx88,doi:10.5061/dryad.6t1g1jx88,2023_crop_data,Total weight of pods 120 days,number,False,,False
doi_10.5061_dryad.6t1g1jx88,doi:10.5061/dryad.6t1g1jx88,2023_crop_data,Total weight of pods 130 days,number,False,,False
doi_10.5061_dryad.6t1g1jx88,doi:10.5061/dryad.6t1g1jx88,2023_crop_data,Total weight of pods 140 days,number,False,,False
doi_10.5061_dryad.6t1g1jx88,doi:10.5061/dryad.6t1g1jx88,peapca_supplement_genome,Run No.,text,True,multiple_short_tokens,False
doi_10.5061_dryad.6t1g1jx88,doi:10.5061/dryad.6t1g1jx88,peapca_supplement_genome,Sample ID,text,False,,False
doi_10.5061_dryad.6t1g1jx88,doi:10.5061/dryad.6t1g1jx88,peapca_supplement_genome,Accension No.,text,False,,False
doi_10.5061_dryad.6t1g1jx88,doi:10.5061/dryad.6t1g1jx88,peapca_supplement_genome,Original taxa,text,False,,False
doi_10.5061_dryad.6t1g1jx88,doi:10.5061/dryad.6t1g1jx88,peapca_supplement_genome,Country,text,False,,False
doi_10.5061_dryad.6t1g1jx88,doi:10.5061/dryad.6t1g1jx88,peapca_supplement_genome,Type,text,False,,False
doi_10.5061_dryad.6t1g1jx88,doi:10.5061/dryad.6t1g1jx88,peapca_supplement_genome,Genetic groups (q0.6) based on ADMIXTURE results of SNPs at K=5,text,False,,False
doi_10.5061_dryad.6t1g1jx88,doi:10.5061/dryad.6t1g1jx88,peapca_supplement_genome,Genetic groups (q0.6) based on ADMIXTURE results of SVs at K=5,text,False,,False
doi_10.5061_dryad.6t1g1jx88,doi:10.5061/dryad.6t1g1jx88,peapca_supplement_genome,col_9,text,True,alphanumeric_code_like,False
doi_10.5061_dryad.6t1g1jx88,doi:10.5061/dryad.6t1g1jx88,peapca_supplement_genome,col_10,text,True,alphanumeric_code_like,False
doi_10.5061_dryad.6t1g1jx88,doi:10.5061/dryad.6t1g1jx88,peapca_supplement_genome,col_11,text,True,alphanumeric_code_like,False
doi_10.5061_dryad.6t1g1jx88,doi:10.5061/dryad.6t1g1jx88,peapca_supplement_genome,col_12,text,True,alphanumeric_code_like,False
doi_10.5061_dryad.6t1g1jx88,doi:10.5061/dryad.6t1g1jx88,peapca_supplement_genome,col_13,text,True,alphanumeric_code_like,False
doi_10.5061_dryad.6t1g1jx88,doi:10.5061/dryad.6t1g1jx88,peapca_supplement_genome,col_14,text,True,alphanumeric_code_like,False
doi_10.5061_dryad.6t1g1jx88,doi:10.5061/dryad.6t1g1jx88,Pea_n18_NC_066579,col_1,number,True,alphanumeric_code_like,False
doi_10.5061_dryad.6t1g1jx88,doi:10.5061/dryad.6t1g1jx88,Pea_n18_NC_066579,col_2,number,True,alphanumeric_code_like,False
doi_10.5061_dryad.6t1g1jx88,doi:10.5061/dryad.6t1g1jx88,Pea_n18_NC_066579,col_3,number,True,alphanumeric_code_like,False
doi_10.5061_dryad.6t1g1jx88,doi:10.5061/dryad.6t1g1jx88,Pea_n18_NC_066579,col_4,number,True,alphanumeric_code_like,False
doi_10.5061_dryad.6t1g1jx88,doi:10.5061/dryad.6t1g1jx88,Pea_n18_NC_066579,col_5,number,True,alphanumeric_code_like,False
doi_10.5061_dryad.6t1g1jx88,doi:10.5061/dryad.6t1g1jx88,Pea_n18_NC_066579,col_6,number,True,alphanumeric_code_like,False
doi_10.5061_dryad.6t1g1jx88,doi:10.5061/dryad.6t1g1jx88,Pea_n18_NC_066579,col_7,number,True,alphanumeric_code_like,False
doi_10.5061_dryad.6t1g1jx88,doi:10.5061/dryad.6t1g1jx88,Pea_n18_NC_066579,col_8,number,True,alphanumeric_code_like,False
doi_10.5061_dryad.6t1g1jx88,doi:10.5061/dryad.6t1g1jx88,Pea_n18_NC_066579,col_9,number,True,alphanumeric_code_like,False
doi_10.5061_dryad.6t1g1jx88,doi:10.5061/dryad.6t1g1jx88,Pea_n18_NC_066579,col_10,number,True,alphanumeric_code_like,False
doi_10.5061_dryad.6t1g1jx88,doi:10.5061/dryad.6t1g1jx88,Pea_n18_NC_066579,col_11,number,True,alphanumeric_code_like,False
doi_10.5061_dryad.6t1g1jx88,doi:10.5061/dryad.6t1g1jx88,Pea_n18_NC_066579,col_12,number,True,alphanumeric_code_like,False
doi_10.5061_dryad.6t1g1jx88,doi:10.5061/dryad.6t1g1jx88,Pea_n18_NC_066579,col_13,number,True,alphanumeric_code_like,False
doi_10.5061_dryad.6t1g1jx88,doi:10.5061/dryad.6t1g1jx88,Pea_n18_NC_066579,col_14,number,True,alphanumeric_code_like,False
doi_10.5061_dryad.6t1g1jx88,doi:10.5061/dryad.6t1g1jx88,Pea_n18_NC_066579,col_15,number,True,alphanumeric_code_like,False
doi_10.5061_dryad.6t1g1jx88,doi:10.5061/dryad.6t1g1jx88,Pea_n18_NC_066579,col_16,number,True,alphanumeric_code_like,False
doi_10.5061_dryad.6t1g1jx88,doi:10.5061/dryad.6t1g1jx88,Pea_n18_NC_066579,col_17,number,True,alphanumeric_code_like,False
doi_10.5061_dryad.6t1g1jx88,doi:10.5061/dryad.6t1g1jx88,Pea_n18_NC_066579,col_18,number,True,alphanumeric_code_like,False
doi_10.5061_dryad.6t1g1jx88,doi:10.5061/dryad.6t1g1jx88,Pea_n18_NC_066580,col_1,number,True,alphanumeric_code_like,False
doi_10.5061_dryad.6t1g1jx88,doi:10.5061/dryad.6t1g1jx88,Pea_n18_NC_066580,col_2,number,True,alphanumeric_code_like,False
doi_10.5061_dryad.6t1g1jx88,doi:10.5061/dryad.6t1g1jx88,Pea_n18_NC_066580,col_3,number,True,alphanumeric_code_like,False
doi_10.5061_dryad.6t1g1jx88,doi:10.5061/dryad.6t1g1jx88,Pea_n18_NC_066580,col_4,number,True,alphanumeric_code_like,False
doi_10.5061_dryad.6t1g1jx88,doi:10.5061/dryad.6t1g1jx88,Pea_n18_NC_066580,col_5,number,True,alphanumeric_code_like,False
doi_10.5061_dryad.6t1g1jx88,doi:10.5061/dryad.6t1g1jx88,Pea_n18_NC_066580,col_6,number,True,alphanumeric_code_like,False
doi_10.5061_dryad.6t1g1jx88,doi:10.5061/dryad.6t1g1jx88,Pea_n18_NC_066580,col_7,number,True,alphanumeric_code_like,False
doi_10.5061_dryad.6t1g1jx88,doi:10.5061/dryad.6t1g1jx88,Pea_n18_NC_066580,col_8,number,True,alphanumeric_code_like,False
doi_10.5061_dryad.6t1g1jx88,doi:10.5061/dryad.6t1g1jx88,Pea_n18_NC_066580,col_9,number,True,alphanumeric_code_like,False
doi_10.5061_dryad.6t1g1jx88,doi:10.5061/dryad.6t1g1jx88,Pea_n18_NC_066580,col_10,number,True,alphanumeric_code_like,False
doi_10.5061_dryad.6t1g1jx88,doi:10.5061/dryad.6t1g1jx88,Pea_n18_NC_066580,col_11,number,True,alphanumeric_code_like,False
doi_10.5061_dryad.6t1g1jx88,doi:10.5061/dryad.6t1g1jx88,Pea_n18_NC_066580,col_12,number,True,alphanumeric_code_like,False
doi_10.5061_dryad.6t1g1jx88,doi:10.5061/dryad.6t1g1jx88,Pea_n18_NC_066580,col_13,number,True,alphanumeric_code_like,False
doi_10.5061_dryad.6t1g1jx88,doi:10.5061/dryad.6t1g1jx88,Pea_n18_NC_066580,col_14,number,True,alphanumeric_code_like,False
doi_10.5061_dryad.6t1g1jx88,doi:10.5061/dryad.6t1g1jx88,Pea_n18_NC_066580,col_15,number,True,alphanumeric_code_like,False
doi_10.5061_dryad.6t1g1jx88,doi:10.5061/dryad.6t1g1jx88,Pea_n18_NC_066580,col_16,number,True,alphanumeric_code_like,False
doi_10.5061_dryad.6t1g1jx88,doi:10.5061/dryad.6t1g1jx88,Pea_n18_NC_066580,col_17,number,True,alphanumeric_code_like,False
doi_10.5061_dryad.6t1g1jx88,doi:10.5061/dryad.6t1g1jx88,Pea_n18_NC_066580,col_18,number,True,alphanumeric_code_like,False
doi_10.5061_dryad.6t1g1jx88,doi:10.5061/dryad.6t1g1jx88,Pea_n18_NC_066581,col_1,number,True,alphanumeric_code_like,False
doi_10.5061_dryad.6t1g1jx88,doi:10.5061/dryad.6t1g1jx88,Pea_n18_NC_066581,col_2,number,True,alphanumeric_code_like,False
doi_10.5061_dryad.6t1g1jx88,doi:10.5061/dryad.6t1g1jx88,Pea_n18_NC_066581,col_3,number,True,alphanumeric_code_like,False
doi_10.5061_dryad.6t1g1jx88,doi:10.5061/dryad.6t1g1jx88,Pea_n18_NC_066581,col_4,number,True,alphanumeric_code_like,False
doi_10.5061_dryad.6t1g1jx88,doi:10.5061/dryad.6t1g1jx88,Pea_n18_NC_066581,col_5,number,True,alphanumeric_code_like,False
doi_10.5061_dryad.6t1g1jx88,doi:10.5061/dryad.6t1g1jx88,Pea_n18_NC_066581,col_6,number,True,alphanumeric_code_like,False
doi_10.5061_dryad.6t1g1jx88,doi:10.5061/dryad.6t1g1jx88,Pea_n18_NC_066581,col_7,number,True,alphanumeric_code_like,False
doi_10.5061_dryad.6t1g1jx88,doi:10.5061/dryad.6t1g1jx88,Pea_n18_NC_066581,col_8,number,True,alphanumeric_code_like,False
doi_10.5061_dryad.6t1g1jx88,doi:10.5061/dryad.6t1g1jx88,Pea_n18_NC_066581,col_9,number,True,alphanumeric_code_like,False
doi_10.5061_dryad.6t1g1jx88,doi:10.5061/dryad.6t1g1jx88,Pea_n18_NC_066581,col_10,number,True,alphanumeric_code_like,False
doi_10.5061_dryad.6t1g1jx88,doi:10.5061/dryad.6t1g1jx88,Pea_n18_NC_066581,col_11,number,True,alphanumeric_code_like,False
doi_10.5061_dryad.6t1g1jx88,doi:10.5061/dryad.6t1g1jx88,Pea_n18_NC_066581,col_12,number,True,alphanumeric_code_like,False
doi_10.5061_dryad.6t1g1jx88,doi:10.5061/dryad.6t1g1jx88,Pea_n18_NC_066581,col_13,number,True,alphanumeric_code_like,False
doi_10.5061_dryad.6t1g1jx88,doi:10.5061/dryad.6t1g1jx88,Pea_n18_NC_066581,col_14,number,True,alphanumeric_code_like,False
doi_10.5061_dryad.6t1g1jx88,doi:10.5061/dryad.6t1g1jx88,Pea_n18_NC_066581,col_15,number,True,alphanumeric_code_like,False
doi_10.5061_dryad.6t1g1jx88,doi:10.5061/dryad.6t1g1jx88,Pea_n18_NC_066581,col_16,number,True,alphanumeric_code_like,False
doi_10.5061_dryad.6t1g1jx88,doi:10.5061/dryad.6t1g1jx88,Pea_n18_NC_066581,col_17,number,True,alphanumeric_code_like,False
doi_10.5061_dryad.6t1g1jx88,doi:10.5061/dryad.6t1g1jx88,Pea_n18_NC_066581,col_18,number,True,alphanumeric_code_like,False
